address,amount
0x59294725841Ba285A5e6807602260264477a853c,402000000000000
0x2643e13baDFdB2f8A3A7d0beFd315E3395415da5,232000000000000
0x341D44313F5987a0Ae82b4827BD6e23CfF68a696,422000000000000
0xDE349Ed7E8d9145fC5717cE2eA16D682dd2F6370,467000000000000
0x311E734C3C0883eFa7B3D1bAAe5e7228A7194514,359000000000000
0x17e892E5169f5BaC9D97a13e5Ee643D7636c9F59,398000000000000
0x465908f21716D219015108f520A07d99646c9792,256000000000000
0xBe5FeBdbE6D093154957B97F0b64587b7cFB49A3,285000000000000
0xACFCD07Ea3414ed1821542b19922458682402a8d,384000000000000
0xb9dcdD41Aa4ff475C52c70B950b057f9DE75113c,214000000000000
0x03528aF5FB1cbAe90Ce0533B6BdD329B19BC1d38,200000000000000
0x1eCD6EB72A345367423fd61355490FB1b3c54ed5,325000000000000
0x9F1DbFFFD1EF2b2Fecd73c1203CC7dB02DA5229b,319000000000000
0x37062aA81425bB4f289817Ad0809B965981d9D22,428000000000000
0x9A85199861734B1b7A9335727F06a1dF388E5579,467000000000000
0xFfDedC4d6aa35338cf32C2fE6273108821cded95,456000000000000
0xee6Ccb0562C42cC40b2bb241edaeb7eDd61Bbe73,336000000000000
0x907D93e4e9673FD95b8b2c0774d170518BA344Bf,382000000000000
0x7056526389376D6Bf30c3D8481486e4eF128FE14,398000000000000
0x0a78e162E49c8780749Cb00b2e35b46c151D38df,281000000000000
0xB438d3cc352805a6348b6F029A2C3935be0abAEe,340000000000000
0xE89B8c85F72370e711a96039E82C29169cA98626,328000000000000
0xaAc07724100e7ae0043a21f99f4eCce953e5Dd79,293000000000000
0x6ad16dFcDF81f3C0DbAB6C774e158964061f6107,407000000000000
0x589c42a8d0d75bEFD9bcA8916cc586D62d0cAac5,336000000000000
0xeED9f16F1dcb636b9B1B62B81CEEDa26573bBade,285000000000000
0xD54Df2b4195b662D57bdbBf33C7fE004C255Af43,449000000000000
0x87c807e22Fe6Aaa65Fd22f65c2a769A8D2eF5F43,252000000000000
0xf5B940291335eefbf869F4Dfa3D43bA7b7b28Aa4,488000000000000
0xCD53b72064208c617075032C578488b39d761Ce5,283000000000000
0xB682F63DD5B353B1D8b867ab9bd57165902324eC,492000000000000
0x07CE001abd4c59682B4cb3Af9b4c79fc29a54E7b,260000000000000
0x756CDd34aAa6b07632cc3fdcbDC819e116Ab9e16,311000000000000
0xB0c3295FfDF7ea7a0Cb762f1e9EBD6148902d3c4,230000000000000
0x4638AfDCf30E69016676C0f5D99dB924C7b0fe42,453000000000000
0xF6Ed9eA5e91F642A13F0156f3385b2C259d63A4c,395000000000000
0xB5dA7816686328e274560E79642D9E58f628D25e,227000000000000
0xdBC8662aE2A781389cDA9E89034b003E4B4b2362,323000000000000
0x75cB1Fb05Cd30d112A96e564FCf87D950B19B911,326000000000000
0x2869dd480C1Cb26460410909C943Be167947d2f8,287000000000000
0x871B665b2FE2BB61C27dB99b913918ec6CAEdF18,455000000000000
0xC43D79E106117F8aabBFcbeEEa127678F0b91078,394000000000000
0xDeDf4daeDeF2E197fBB088ebE3bd19c9803a7bd2,444000000000000
0xBbBF6995c567c773c19d73A3166AA97bB9E796a2,454000000000000
0x4510d35265A0EF934C6a358BdA740310d1A0eA78,385000000000000
0x0cA59aD3D3672dBc722C599b639d56D296085571,333000000000000
0xF96A256Ef3467a4426ce73770F732DF414e65e01,359000000000000
0x2848261EE2a8a06559412B49FBfaD601F547E5d1,253000000000000
0x9FcB755104d656e61458f13E68293B990051AFa1,423000000000000
0xB1AFF980cf84Dd0D61fd1C350D60bCF54aeF15B6,282000000000000
0x8d75b264904D6F1Ec0C26701FA41af06b6143aE5,233000000000000
0x2d4053f264EB4f2A92e8Fe047F5A25c65117C75F,311000000000000
0x0406A7022Fd85FCCb73770Cd34bcA7bF8966D8D5,479000000000000
0x7B4515699bE32E24f809b2c02BE5Bcb50CAB8272,386000000000000
0x46210231adE21eb70b933d64AaB99dD5AcA4D7B8,360000000000000
0xE7e1D56D0741a735CC5839B4F15b7f446ef4Bd25,281000000000000
0xb39c0F7Fec446216b095ee804B06fb035538693b,407000000000000
0x27295d31c94Cf2f0Bf72e662Ae78352dBAAA43Ab,468000000000000
0x8E84648AEBEa25529d60D98Aa4a9e92FBEbf3665,243000000000000
0x15ebc17ed0306D6B74BF99D5eEE9a1F4Ef60b15C,210000000000000
0x49208F96e35347345e46f5C423f2395752BB32b7,466000000000000
0x39EDB99500ea2BD050B0F30bbaf3a79ECb3E3dCD,354000000000000
0x9a6EE76e17A506defb36d4D73597D72CB3747cb2,390000000000000
0x51e7563De53B6ddfc82e090DCdC180c17F9EC64A,425000000000000
0x991bc17e59b7111f2261F4eD8Ab26aDAE822F268,369000000000000
0x870ac73b3bC49a5AA9003075863BE29c55591465,287000000000000
0x0b17Aaef883C19461ac9E2A919A81e39392fe148,382000000000000
0x8e21D00b7a06b5807B1971096C4BEf0D9Bc627fa,433000000000000
0x057408CF5Da5a9E4644A2813C330fB0af23ADdaf,464000000000000
0x1757804D725027f2cf6e4534bCF5D799048E6d9D,210000000000000
0x04aa7AAaE3BE566aA5F4eBA6c6899dd96784260E,494000000000000
0xB677C753A39306C0aAA22798BAB7303B29f7dd09,260000000000000
0xc679878b8f116C63aA7ffE159091FD0b51F51B8F,208000000000000
0xB3dA3eA81523BbE1d5b4cdC536E8C7CA691efbea,423000000000000
0x5aEFf907cd580280C5Dc7E808FC86AA93783e73C,258000000000000
0x1252e32719A1C191f8342352093f0955BADc0dEa,358000000000000
0x39E7A8775eFaBAa286E630580adbf0E8c9f53Cbe,273000000000000
0x4625CDB9244fa50A1948E98B95868080DF3243a7,255000000000000
0x1385d96037f92d268685EcBbAFCee76dd735EFf0,442000000000000
0x0500733fAf190120EA74C8970b73C8241B6c8349,441000000000000
0x8BB2cD831Df301f200E70fD4adfeD8D98d92c03a,441000000000000
0x7F447Ea26EAf1b4d569E377fcD802fDe53C1506c,443000000000000
0x7E304eEfbAab097655291410970Fe4C6c7D773CD,228000000000000
0x915412C675be04f3C9E7Cd32F225554375508ba1,490000000000000
0x0d0F9421D911d19ef731bFb74aA4860788a7538C,254000000000000
0xAE25687b57A97CcAb4BbAd0376a9fe5Ac8608137,347000000000000
0x9F690Bdd5343d11B90C13B0E70D177B406a29601,267000000000000
0xF8DeBA7728EE6816724Ad34E6dAb290355397f8a,303000000000000
0xAC04D62f9a212FD77a77B32e60bedaBb09b5699E,223000000000000
0xC638c2860B0731d726D4f5240D4de11B4423C2bA,437000000000000
0xA2E31867b59813605A0de8826ccA1BDa69b9782A,456000000000000
0x1C7A131a4E506b08284e7FB99C71369e442A408F,402000000000000
0x8C9d162F7795D966e88592c319B477915B9c6D56,418000000000000
0x57836D1062554beF096107C235b22224E0bF4756,341000000000000
0xbb74cfd8820482951C77dCa96736aF4DaA682629,365000000000000
0x7D7f829Cd5dd714d8A62f9652C1cb99432D5Dcb4,235000000000000
0x2E4c1Fd968b4389066a49C8c841314eE5FcCAe89,312000000000000
0x227160B205dF70211473e41fd5aB1aA8c3a5ec97,474000000000000
0x336455B5D0AdDd3c85115e88451Fe8729DEE858B,242000000000000
0x1D7c0287d362DAe7656cD8B817A90Aef0aB73ff7,341000000000000
0xef9DCbC0c9e963ebcA436b9146b1Dc732Adba33E,466000000000000
0xd867fE8a2f7D44b0F0814065753deECd0C48f2e2,383000000000000
0xe0CbDa4fb5D41286872F744C38D8B846De8e5196,387000000000000
0x1ac91AF863082531Ef1D10d9Fd3297E8e33AFeB0,410000000000000
0x89Ba96529C62fA69C8193822615444DA47C267Ba,450000000000000
0x93f205BBc82917815551D7fab91976bB5402A4e8,319000000000000
0x4fBe4d5407c46b41811Ba266c41DE5Ed99cbE061,440000000000000
0xf3aDB4769153D6F41D60aa566AFdE2cFa3F4A440,239000000000000
0x5FD2295Bc3B35E8827cD4bAfB2A83ad466cBfe29,437000000000000
0x527C6d4332C7278F5Fe9766CA417E3D80CfC88e4,331000000000000
0x66CD2922BCFa9049928B1f6d35AA18525895C79A,489000000000000
0x96aEC55004b9aaE573DBea61C332e09D05D67B6C,409000000000000
0x3B167a0e14DC48584Fa15c086455811A39D37A7b,381000000000000
0x3338FDAf98bDE40B99FAc8AC72c83Bef1e4307b2,218000000000000
0xdDaaFaCf317672173Ad937e0C89e18e71900c05d,269000000000000
0x92beB3Af654dB0c1ce9F26A71B76d567a9AcAFE0,400000000000000
0x0Ce8bf4B1C4d11F12793077c321a4CE1302fABbE,440000000000000
0x61E2035BB75159FD302F74cF96e83E05f8daced1,314000000000000
0xA2f5BBe183B5F54cc293bC59760fB370C81F5529,449000000000000
0xc26DC4868064711e967cA63F07Ae1d8DBf580b25,311000000000000
0x38a635C6159d70ED5493f1623D3aDC4fe8138EFb,490000000000000
0x8351fB7fbDaAc0a5fa514A270624B3e6EB90f5a2,321000000000000
0x8bD4b5b5F5aea71695A0673CF5Fb476E6218a890,269000000000000
0x1f25766Ac16Ba51F4920d7Ab69209E44eBd8E2B1,387000000000000
0x57df852d922F03D9614328fE4d7c664452c5Ec28,339000000000000
0x90E2d7773Cf9f4521Ef193D3a547e7F9Ec8446cA,416000000000000
0x83bDB44e66b43A69A5C17318e9fB9524660142CA,200000000000000
0x101591d8828820F4B6373268632ce5B92d84Ab70,385000000000000
0x34f575Af72D7397b7a47Bd842391A700a2e8b303,302000000000000
0x9396a10861E9157414f20906Fb6D777D3dd8ECEC,452000000000000
0x3703f1070a1EddCaF2A743F69cd70d753315d22b,391000000000000
0xE5dFFD13bc8c1a8348dD3eaF61c57Bf8aA85610C,487000000000000
0x2351cfd80e451CeB673d8198Fa72C2d43F63477c,464000000000000
0x8bae6e8660268d37d9Ff0b7F88B413a5BB5fb079,490000000000000
0x060aBd5b449895D443F4267D03c376cc3b89bD39,422000000000000
0xD44677D4B323Ed717BEF4F8E314790F44d957EE0,232000000000000
0x0950E0EB5f07ddF2640B29A3314787f8670B815A,409000000000000
0x0D351008602f2A4B7cD03FA071B08e1675E6cB1e,210000000000000
0xaB5605DE9903A07CA43c1e8865B75860B805B030,374000000000000
0xFBFaa8F4fEC0768E99B362fac46A4a39c0AB4eF7,390000000000000
0xA2E9fBE3E239741d863DCFF4E1CD8AC81F1CB4F3,300000000000000
0x9910A812EeE4A137502519bcdAc5DE9Ac8048b1F,435000000000000
0xF3BcF33A5dDdc227a68F5900791aac200baEafb0,254000000000000
0x3aBc427906D186500bE9D164CAE6B42737f0E5Ab,276000000000000
0xB2c744D9c37b02D5bE5279a4fEd63DD0995a0285,424000000000000
0xBF01e39014b1B01Ff48636CeB25BF20A18152156,232000000000000
0x1651211c66863506F084BB11Ce87bAe84baa0313,493000000000000
0xA623Ac70E9575B7f843A394B22285889dCe0A0B3,211000000000000
0xD78aA8BC10D3Cbbd637Bb5D906DdB33dC30F00f4,228000000000000
0x3e1253d29acE1C821E478aB01703094bf83b87d4,293000000000000
0xF85A93644e5Fd845dB5b451279706cc95611cA74,344000000000000
0x5c797BB8009e90Ae9b68842fE5d0Fb5bF8D0EF7F,421000000000000
0x3607734B544B426A3865E6867693DD8fc53D9D97,302000000000000
0x75a71aFbfDFA176aAFf496a4493F0eEE7B6bFfd1,382000000000000
0x44b0152643F435d4bE127F9b5616B9f13AB25D5C,253000000000000
0x02dce598D743133CE3D5d5080498965b8e952233,468000000000000
0x27AE98711C008d5951e944A135B4d184d6B5c8ba,287000000000000
0x7aC3a96d10307Ec81C1B92316B70cab42BeA0dFE,479000000000000
0xf92E2Cb4FaAA89BF74379591AC4205A23d228a49,338000000000000
0x176AFe895AdfB8E8bAf83fC1C3Bc9A3fEbba26BF,250000000000000
0x5aCE550f8aFB95EA88B07b90d259e10a1A42F1bF,219000000000000
0x9cAf8580a62Af50C1fb94D5316ed2ccD472a16b1,335000000000000
0xD8b429eFb3D335BB1C40dF9Bf9960206b2995650,349000000000000
0xE3d81039F6456b270f817BF49180B58903A6B985,397000000000000
0xD672bBA80681dB2f097A9854ec02b0e8e64F8D39,221000000000000
0x3B8eCB6b658A2c96936aF10be77DADC10896F4E7,463000000000000
0x42076202103573eC4B2cF25D5de376db9CfA299A,461000000000000
0xD2De109F367b362532E398FF33E33C8a7EF7f39B,320000000000000
0x89f44c17e55afA507C92F168a9F9f2b2D1e81806,337000000000000
0xd6B9A772D2aE35fB10dCCe28666c0306eE170b68,318000000000000
0x58C84Fbc0BF7c008D5889FAE08d35d424845cc0A,342000000000000
0xDEe5a75297cc1eFA62FA82422f669a2a764fb61A,457000000000000
0x63dA17435b6B4AFE8CB9C69b7423925adA8FEc57,441000000000000
0x6ced51C4E695367e134f857084e637Cf1787d92d,354000000000000
0x0f8fd5D06db5289B861080970F71dF51eAaeCa45,338000000000000
0xFF8Ffb66a32ad63e7fDb9051C1F6E4950dDF7562,370000000000000
0xC813da1e23E68aE32B4Ff02490C8f0698acD5A6e,490000000000000
0x414173498a281eEF0F84fcd012E7dC05e0Dc862C,300000000000000
0x640ec58AcaaE2fdC8786e9Ec0Aa798818083508a,279000000000000
0xcAc550dAF201fd74b8DD2d5f07A0dACA4EA4Cc33,455000000000000
0x7f6a5e1d0930eCC1034Eb3eCe1E1ccceb5313ff7,492000000000000
0xA6ff0742673A908D0ce12AC3D900A27F58450ee4,255000000000000
0x17030849Eec3E7c473F9D2800dF8aB21A58C819d,473000000000000
0x81697DF241d9876E5F91d3EF17914F19Cf2AdB6d,259000000000000
0xC351006D4DE1D8281bd7913c68eD1A7922AD2c08,252000000000000
0x46bF9C10Ea6796F3C231d56f94bd174b3898F366,219000000000000
0xfD12428Df7F40b0baa43baF3Dec6ed342C2b9E2e,352000000000000
0x9d6BA211d84b77DF3c2963412cEaF890e02C61B8,214000000000000
0x2822ff3d6d1fD514Cf06E8F27Ef4e3d322b50726,316000000000000
0x3b329fe5C95548fC96C5ebC03F3c46F74Dc59241,204000000000000
0x386B84970585C9848Aa0aB4B8bddE067fe53ee1d,499000000000000
0x0D205B64caba075E95e944348EBA5485A6a65b2b,483000000000000
0x4FB76D3A3A24c5de781056BA865dB7dF8e99964D,459000000000000
0xd85BC83F205aF20602015d037aDe952f366766a6,304000000000000
0xBEFe4c939Bd64f5627EEe060677B74c8c5233a9e,355000000000000
0xABb461a5fE445802926EB7693D343fD1095fC98f,396000000000000
0x450cc7D0Ac7037dd13F0041BE4823a68a3Cf7cc1,323000000000000
0x9361CCB04EFc2719e1913e0AF80A441B29398ac2,247000000000000
0xf3F8710c515E7E6c49a808162350111D46159599,375000000000000
0x825fD01DD7902b329B63c5Dba292A19407175Fdc,375000000000000
0x3Ed97098C859336A5c09e1769d0af6d7a7D0891e,401000000000000
0xC655C7bd81A6472Ccc9A0EA56446f1855585E5CE,363000000000000
0xaba846defBb0072AdCc8fA848b0Cc66DdF9BA8e7,244000000000000
0xa357959ce22d2D75fCcE11FdBdE146dB940fE325,354000000000000
0x7a929f62cC0af5Db3B97a994D8604105d90F82b4,227000000000000
0x0250C17593A6158F8a9b0faC1364383C4af3142C,456000000000000
0xB567f0E04ABaFb6ecf81538e918B54e4c080C2d2,385000000000000
0x61acC167A703ef0Ba6537efEdb1b53a418bbf894,498000000000000
0xd1dFE5245604AaCd4178943404B57D54a31CCf12,343000000000000
0x5e30716e1e016Ed928d9Ca61f7BbefD0DF5BB87B,208000000000000
0x107b09e60e536a75b1F2F3AF50e9EE0771c716B9,279000000000000
0x5b4B8DaDa3624188E22B2c11128dd42F98068801,393000000000000
0xBab7B91F08AbD8e9AEB69538316A20Ea58241fDd,209000000000000
0x84188B25A520d372403B00e58b8f13551079F6bf,425000000000000
0x317f373F7bB223e8C4b444b280852Fe2e5b99FBD,300000000000000
0x7cEAF7a206E69D8470001f58c98DE701F54840DD,407000000000000
0x196811DFe3939c05cf62245E93B0d33aefE676c0,403000000000000
0x34B894D30b589F9E4D98A8f5F3a3D850Ac0fdF63,441000000000000
0x63f9a2E8f0825eB94CdDb244F4E18c780BFFb7A0,259000000000000
0x783d4b718c3D0A798b16b51B81afE5797771A9Bd,409000000000000
0x7886BF582c5a70a1C466196e0a97020bb0820aBd,251000000000000
0xD6F172a97aD67e1fDafE6A1c4EFb0a5a75bdD405,495000000000000
0xF977020980253610E2669A3500D649026bCcEe80,377000000000000
0x2a7F27C6C843A214584b5791A173e4674586b05D,468000000000000
0xC0F4e1c15dAC0a85A8E45975d8088aEA72768BDd,450000000000000
0xA84AF18aa71de20D9A219B281105FFaF96179D8F,267000000000000
0xCe306A2f2385012d78b022022a2a811DB4A393C0,289000000000000
0xBf5748a53E28ff624f4a020ffD9AE29aa33906F3,430000000000000
0x6d144646512318c1977Fc0Cf7cCbcfe0D5B6B518,402000000000000
0x7812765526b6AC48BDFA7Ad04b0Ef5499118Ac9F,441000000000000
0x5426B64bC3747a2bF06Ed4c9d0C02c9BC85A32ee,282000000000000
0x0033753569B41a81578F3E6c67e3e4308E470230,435000000000000
0xd803375c660af6ba6a5dc322e6dE4Aa79C11C0a5,316000000000000
0x26074fcfDC3F982c119C666479D900D8C922c18f,429000000000000
0x3B3A8e2B0bDec96a8D03D258576bf45725A260D1,330000000000000
0xFab99816D37102cA9e8A30Dc4b4C02174994744f,282000000000000
0x75F1cbd72142a3A02979C75Ca6F135525176A3d9,432000000000000
0x152ad75241B00B7c0B7FD2A4A3d5De8f4D3cC531,290000000000000
0x4525C4788D08698A9eB0315b27b50853CdC59CdB,348000000000000
0x91882CB1f5c6877591cf3B142063f9DeFAb350Da,378000000000000
0xB16d67F2c352c31cBC6Ce0C70d5F1405fdBf7b2C,349000000000000
0x95aD42936271a7AfD9F0ff1D2B6ED812ee4fBa2A,291000000000000
0xD0Bc5f54153C283439fb1AF29489FE52FBACD4dD,228000000000000
0xA55FeBa23e56CBfBa73220C6dD2ea54E398255E5,471000000000000
0x60df2a3769E6Fa22E3DcCD4EC5e68aCB12015e04,294000000000000
0x183e682aEb9614B59C8D3BE1CCAc543fc27b3A73,283000000000000
0x1389C9b5E48DF0De708d33713255901161787996,334000000000000
0x3eba7C94Bdab6DbE7fBcCAd63b8888BBB93e5493,229000000000000
0x1CE8a75d7f9D8C15dAF6E93C724cd7f6605715d4,487000000000000
0xe1B09e441eC70AcCBcAa6Ea4385C00FbA2CD77d6,357000000000000
0x762bFBb0b311F0F46340672D2340DEAE99b50E6E,242000000000000
0xb0C947752bEa0C6e034FeBbbe0EDd96104ff4337,228000000000000
0x18694aD5E1E02592f0c181F9ADE0906c2165Ac80,217000000000000
0x8b51e890854BE66776a26D8D5468CBd66951fb78,289000000000000
0x47015D786Ed6c424579452b3D08B297945883733,384000000000000
0xE3A6103741Db4310CbDbab3F39e02410Be99F154,345000000000000
0xea3fecc9E8603a330A3C7b6659f5a6F156076B00,484000000000000
0xB1e31E0e595EFc8a342E4Daa48A1d831fe8E0DB0,357000000000000
0x91082bf1cfb28C6dFEc2Fa2AC0E0C87f0824bC28,391000000000000
0x61214A5C260C0a42627eC15679EfAd76D4A64FaA,486000000000000
0xC239f364b21dFc186d93A159464e0859c6746691,326000000000000
0xA2b64BBbdAE500F071089E95a218c30600FCcFa1,285000000000000
0x5FC3ACFEcC0937dD5cBB6569ea72253bC170DBd6,411000000000000
0x43266797f717c04e118a3e6dD810472a50370e33,224000000000000
0xc8A51F2EFbF74D73eCe91E82C47AcA075f951aBa,286000000000000
0xE2B0E1cE91392b8793aB6616a5bb10ebC5A4f489,270000000000000
0x37F1b5eF40Ea8E5267d2c46f59272Dc73B894D1E,356000000000000
0x7c6C1A06447fa496273c283427bf202E54607282,409000000000000
0x953e30Ec7b28685D748381fa683EF3F6Be405501,236000000000000
0x9A2AFb8a15E9C448afd2B905e4258917e3770bde,261000000000000
0xf20328E38E9bBFe1393ec035588F0c95cdE5C47F,292000000000000
0xf26C8e658d32cEf9E21a76e511059DE1348D21c1,205000000000000
0xd41b4A5A4306888E45EE52FBfeF8F683483454ce,255000000000000
0xe4eA9cBc7584AAB51e2466e240b33daE22Dd6902,360000000000000
0x863d196582a377444581A77E4abACaD6f562a961,237000000000000
0x6C1E4C6Dd0cEB89216C17FB4c150159483ae3F53,283000000000000
0xac5C3c733Ae2eD19B75730aDA05417eA4741f2cD,431000000000000
0xD7215125e52011fd4D2901f6796B9f55Bc238820,364000000000000
0xB82eF48c97a2caF842f475f66AaE2EBE1cF5e4fd,464000000000000
0xa8e2DA9c64cA6f9aabe26E4960fE8C60f4Ed864E,289000000000000
0x2d3a52b328De854962A1911e817b10a992eb21d8,498000000000000
0x9e1906a1b569CeEAf9D86ABC23f24A1aD503d7dB,417000000000000
0x09f19BF026C991f6c16806b717512c26C6b5dd62,437000000000000
0xc31f952A238579E75E48cD63dd76E1E15fC19c1E,307000000000000
0xd8faad25357080f2033403Ea81153E2aA11B7C1E,455000000000000
0x77d8F268C06ebCB00f39924A07e52Afe02167a31,251000000000000
0x09dBbf1cA1B98dde2cC838a8A49a786A53D62EAf,278000000000000
0x19C1d2D3fD27bf0A9F49efD525A5Bd58E0F33162,473000000000000
0x4Cb83989e93d32A1EaD351F113F165b0f4Bc57C9,407000000000000
0xC3e93f3a8a191e2656C675a3E7C7BC99119f6F34,293000000000000
0xCBCcD8C923e9CB58773EAe40B0E60d327613b406,489000000000000
0x55a4c4764408716f475A1C16De994e3E781Edfa8,470000000000000
0x784257CA853752856a2FDDA0f0e2D9eDD0375A4B,300000000000000
0x0937664832598857E84ED738e5e1F959Ba4d3F13,332000000000000
0xB7661c538Fe6F53b471aDD500865F5bAb10b509a,299000000000000
0xD789cD9c4DdA5bF0F6eDBc8381120C12AA6E5c86,378000000000000
0x7Be17967A766bbeFcECe7269849d96061068BB03,285000000000000
0xeD963ae2Db08505345A2b02786695B1C6e523180,277000000000000
0x0E8eaCf64777013b383a60b8f45a6Fd8d1b4aC01,376000000000000
0x585186cb08dfd594C41a180738a865aB84917A6B,219000000000000
0x09287c10D5d01ce7795aB93795Ed9d60a393e94A,336000000000000
0x98C3E6385470f91cd55096E8CFddbCe8BDF60112,375000000000000
0xBBa20736D33BB7378ac969749a9193dCc82d3C67,348000000000000
0x06AEA832B54875A9a21d0bfecDdb574bdcBEb088,371000000000000
0x02fAF59440Ff3a2CE79Ff6E66a2bC41807Db902F,384000000000000
0x7ac7b9040417D81E446B0ef958D1200355B1B117,383000000000000
0x63AB0d4686d8A395644ed7915789b92efC8315fB,404000000000000
0x4B595a5DF21990E1813e027B37bA497eD01b9e86,242000000000000
0x64c673C1Be7b9e715E8394d5124b819fe1F100dd,447000000000000
0xDf88f1f0E58b1E193a6aDeb6127D5e6745deAC12,259000000000000
0xB49CB3a8a2C2dd67eEF0958A27e1ee224ece62D2,377000000000000
0x874FC32FCa970b5abD4b8bD5A904F6e8E6EF912F,334000000000000
0xBE742415D0f987E1C7f88772f15e07D97c52f055,455000000000000
0x476ccDa7d675934c0471a1ef5c7acBd8A481238f,265000000000000
0x00Aa6F8A6991e09b6DBa0cD1B6e4321EfbB395f4,310000000000000
0x2369ea6E0047E2372b1D7Edb6ca04F8cb21C7F4B,216000000000000
0x26Fc9Fe7ccF91916744af70881808A6d57aD4FCD,372000000000000
0x04cb9d79d031fbA48B8d87056257FC9149689D95,245000000000000
0x1FD388B7B92581a2050aC8C8a58376fbD7b266B8,333000000000000
0x11f4D5B55E7e63bc1F78BE74f128AbF124135278,224000000000000
0x51651b50dB08a32D32764D24f71D37a48c106e18,223000000000000
0xcAF85a17b94998FF8048F4Db3494297EFdc18827,287000000000000
0xd108Ef8cC730bf5C250430854F89c240aF9Df9b7,206000000000000
0x76FeFd500D844319B7C09e5749889Fcd2D81c89c,444000000000000
0xBFcc2D97CEFA25283ee5619e5b59Cb70e74B5461,471000000000000
0xb43C4df9E85E53Dbd0fC93B471C8CE10523E6634,388000000000000
0x4449E76B184abC21C2Cce0377706fEB44a03cBB7,491000000000000
0xf09fA8f7353a24CA15eE87285a8B35aB1c7352C1,300000000000000
0xAd92193aD5C3b729e5E52096847b6d185CBF1e66,276000000000000
0x5600a4fE7A2c9b9107AAbb9A3EF457e4Ec72C6A5,368000000000000
0x1C8A68f739F0EB1f43F5F043efb7F584f179827E,331000000000000
0x9dc2EAC266635C0058756DCE7EBF1D8D92f42141,286000000000000
0xeeDfE84DF52C7fA9F2e25C7BE18F0a3225dB5Ca5,312000000000000
0xb021E63c38FB233d20fb34C3A28d8E56b246D8D9,487000000000000
0x4049A5B29ef22C8EA107f7DD09E63bCEAdb27d6B,483000000000000
0xc54FE1ba51e12A9231cAF08958F4af319301AbA9,313000000000000
0x0B46d3e5aEfd882c0515B02514be66E1ad34F3a6,310000000000000
0x0276cE0E5dD5e8f733621266631Fd410D6787eaF,432000000000000
0x3422De0c1923e5f313893a4B004cb410C593a7c2,333000000000000
0x98fd21Feb4F800446c405530d35606471e583bf8,224000000000000
0xaCF2A5a0126E5f11f631349D6b66CB12e1A1Ff02,403000000000000
0x65781733A8C6B8E4607fDE7b85C00f77791Ea1b8,337000000000000
0x912C4456b04c6c2e7036922c10c82eFcBEDC8e98,213000000000000
0x81E24130b3c5E1D4c3ae2ae8554cAc5a74670478,386000000000000
0xDda4dE162DCf742C7d5353226CE43024903d33b2,338000000000000
0xfd095c202f6f0430B779771A6b315D866578a137,369000000000000
0x5889F3c9d401b720d74d6F1d35636E508F8dCDaC,306000000000000
0x94707043eF4A705e91C0871016a839b63ca8bD6D,428000000000000
0x82Eac37b0EfFF0bE1C7820678Ea179bE1eABcFb1,406000000000000
0xeDBfCDc723D23db325cf5de57699C865A31cAe91,232000000000000
0x205bb5990fa155DE0B306F3680c8612565756964,449000000000000
0x3E4387797Dd3C6F02Dd6f9750Ec6cb04156045a0,242000000000000
0xc475e89948b9F16fD8927e35D3F1387973c2B514,282000000000000
0xA4dF425F04BbaE09d33c9fD79cD643b83A8f9571,253000000000000
0x779545577eB841a980b3ceE21152f7B5f4688572,279000000000000
0xDC552eb5Df6Ab0C05895fe5AD2dEa5Cb5D37Db44,273000000000000
0x2FD5e697bfD0D6519fA0a79Ae01c9d832E3812FD,384000000000000
0x1B4Ff4427EB0688eb1F7579AC4D191E1875932B0,457000000000000
0x5b151Bd1eb9F37E9b03a013CDaE501Dcc68eA212,323000000000000
0xf3e57718545Faf5F68880988E8C4A2AAC352d5e1,325000000000000
0xE833e33A0fF1882794ef1699609843A21034CB06,478000000000000
0x222f672f11C54605ca554F310e56ad82760b2327,271000000000000
0x9F4e612727aF64E1f40e73A88Ae4fd674e81a8c7,232000000000000
0x34eC9916f9a99514fE04858444edb077Fdf546d7,239000000000000
0xB427908F71e447D4b0d9547A4793BAF08F63FCF7,398000000000000
0x61A47d626B9a5f13C1336D7a77F0dB2c15AfbeC0,318000000000000
0x0016cC9FaFAf3dDF68165215C081318A814558F6,270000000000000
0x938a5A034e4Ef42F1d2cDd31f44D140B93e64e62,399000000000000
0xEb188212B4375c46B0b02b83f31Efe2A63d23d27,492000000000000
0xd124Cb6f718A67679dB947496c669559aF3cA52F,382000000000000
0xC81c193DA331697e5c561eCb500F2701384c2934,374000000000000
0xa817466A358169558da97C2CC1128f971C874fe3,236000000000000
0x7b6E4d1FFE44BC6CBd857e2f634FD59be17DF026,454000000000000
0xaf5a0d3E4239dD1C65d822530a57fd793152c02E,434000000000000
0x13E27fE6010d5f760AF92A946C66A4C870D912eb,374000000000000
0x832298AE4F77238516FC94dD63e4E1ED716b674b,294000000000000
0x76CE2e331E1D51d7acCE8Ea5e32241f5dB7Ff062,456000000000000
0x9445bF42E1aDb696C5E2288E9f20434d24901bCB,464000000000000
0x8fDef7b8348dD48A506a8aBb3FD9524d9Cd2dE7c,225000000000000
0xDd68fb3636a33b02B5b4e4F53aAB72A82e51562e,203000000000000
0x0857623bDAF67737812de521975Ae97a7B5318F8,357000000000000
